guid,crc?,<PrgDispCategory>,<PrgDispTiming>,<HunterRank>,<PrgDispHRCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispIconL>,<PrgDispIconS>,<QuestNumber>,<QuestNumber>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
683b4ed8-9cda-4447-81ae-19a73cb9fd62,891591357,MR,"""""",,,EV_PRO_MR_004_04_01,←がON,EV_PRO_MR_004_04_98,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr4_04_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
ac08fe7e-e0bb-4062-800c-cf990174e6f5,3755220988,MR,"""""",,,EV_PRO_MR_004_04_02,←がON,EV_PRO_MR_004_05_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr4_04_02,"<FONT 13>Ｍ</FONT>★４のセレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","<FONT 13>M</FONT>4★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés <FONT 13>M</FONT>4★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave <FONT 13>M</FONT>4★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der <FONT 13>M</FONT>4★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave <FONT 13>M</FONT>4★
Misiones restantes: <COL YEL>{0}</COL>","<FONT 13>M</FONT> Выполн. ключ. заданий 4★:
осталось <COL YEL>{0}</COL> ","Ukończone <FONT 13>M</FONT>4★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL>",,,"<FONT 13>M</FONT>Conclusão de Missão-chave 4★:
<COL YEL>{0} missão(ões)</COL> restando","<FONT 13>Ｍ</FONT>★4 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成<FONT 13>Ｍ</FONT>★4精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成<FONT 13>大师</FONT>★4精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <FONT 13>M</FONT>‏4★:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
e481d632-db70-4c2a-ade1-c46301c9c6d8,925957127,MR,"""""",,,EV_PRO_MR_004_04_99,←がON,EV_PRO_MR_004_05_01,←がOFF,"""""","""""","""""","""""","""""","""""",ガレアス_モデル,赤フキダシ,,,prg_disp_mr4_04_03,<COL YEL>提督ガレアス</COL>と話す,Talk to <COL YEL>Admiral Galleus</COL>,Parler à <COL YEL>Amiral Galleus</COL>,Parla con <COL YEL>Ammiraglio Galleus</COL>,Sprich mit <COL YEL>Galleus</COL>.,Habla con <COL YEL>Almirante Galleus</COL>,"Поговорить с <COL YEL>Адмиралом 
Галлеусом</COL>","Porozmawiaj z <COL YEL>Admirałem
Galleusem</COL>",,,Fale com <COL YEL>Almirante Galleus</COL>,<COL YEL>제독 갈레아스</COL>와 대화,與<COL YEL>加雷亞斯提督</COL>交談,与<COL YEL>提督加雷亚斯</COL>对话,,,,,,,,تحدث إلى <COL YEL>الأدميرال جاليوس</COL>,,,,,,,,,,,
269a2b29-c471-4f24-b9b9-55b678f7543e,1310001449,MR,"""""",,,EV_PRO_MR_004_05_01,←がON,EV_PRO_MR_004_05_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr4_05_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
ce6980ff-7b01-49d2-ae52-3e0b5f99f067,4253354581,MR,"""""",,,EV_PRO_MR_004_05_02,←がON,EV_PRO_MR_004_06_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315491,,prg_disp_mr4_05_02,"<COL YEL><FONT 13>Ｍ</FONT>★４緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>4★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>4★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>4★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>4★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>4★:</COL>
{0}","<COL YEL><FONT 13>M</FONT> Срочное задание 4★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>4★ zadanie:</COL>
{0}",,,"<COL YEL><FONT 13>M</FONT> Missão Urgente 4★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★4 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★4的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★4紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة عاجلة <FONT 13>M</FONT>‏4★</COL>
{0}",,,,,,,,,,,
0283623c-a313-4c05-bf5b-c017988f0b28,3788418081,MR,"""""",,,EV_PRO_MR_004_06_01,←がON,EV_PRO_MR_004_06_98,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr4_06_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
01fee605-e518-4284-9f17-ef38be16ec8a,3729352355,MR,"""""",,,EV_PRO_MR_004_06_02,←がON,EV_PRO_MR_004_99_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr4_06_02,"<FONT 13>Ｍ</FONT>★４のセレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","<FONT 13>M</FONT>4★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés <FONT 13>M</FONT>4★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave <FONT 13>M</FONT>4★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der <FONT 13>M</FONT>4★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave <FONT 13>M</FONT>4★
Misiones restantes: <COL YEL>{0}</COL>","<FONT 13>M</FONT> Выполн. ключ. заданий 4★:
осталось <COL YEL>{0}</COL> ","Ukończone <FONT 13>M</FONT>4★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL>",,,"Conclusão de Missão-chave <FONT 13>M</FONT>4★:
<COL YEL>{0} missão(ões)</COL> restando","<FONT 13>Ｍ</FONT>★4 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成<FONT 13>Ｍ</FONT>★4精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成<FONT 13>大师</FONT>★4精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <FONT 13>M</FONT>‏4★:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
43912cb8-6b3d-4e88-b4dd-bc088eb82b25,642507634,MR,"""""",,,EV_PRO_MR_004_06_99,←がON,EV_PRO_MR_004_99_01,←がOFF,"""""","""""","""""","""""","""""","""""",ガレアス_モデル,赤フキダシ,,,prg_disp_mr4_06_03,<COL YEL>提督ガレアス</COL>と話す,Talk to <COL YEL>Admiral Galleus</COL>,Parler à <COL YEL>Amiral Galleus</COL>,Parla con <COL YEL>Ammiraglio Galleus</COL>,Sprich mit <COL YEL>Galleus</COL>.,Habla con <COL YEL>Almirante Galleus</COL>,"Поговорить с <COL YEL>Адмиралом 
Галлеусом</COL>","Porozmawiaj z <COL YEL>Admirałem
Galleusem</COL>",,,Fale com <COL YEL>Almirante Galleus</COL>,<COL YEL>제독 갈레아스</COL>와 대화,與<COL YEL>加雷亞斯提督</COL>交談,与<COL YEL>提督加雷亚斯</COL>对话,,,,,,,,تحدث إلى <COL YEL>الأدميرال جاليوس</COL>,,,,,,,,,,,
8f634cf4-c0e3-463a-8848-7381cb17d3a3,2804084575,MR,"""""",,,EV_PRO_MR_004_99_01,←がON,EV_PRO_MR_004_99_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr4_99_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
8f3ccc60-0eaa-4890-8028-ecaafada3963,3582742504,MR,"""""",,,EV_PRO_MR_004_99_02,←がON,EV_PRO_MR_005_01_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN405500,,prg_disp_mr4_99_02,"<COL YEL><FONT 13>Ｍ</FONT>★４⇒５緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>4→5★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>4→5★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>4→5★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>4→5★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>4→5★:</COL>
{0}","<COL YEL><FONT 13>M</FONT> Сроч. задание 4⇒5★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>4⇒5★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>4→5★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★4⇒5 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★4⇒5的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★4⇒5紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة عاجلة <FONT 13>M</FONT>‏4⇐5★</COL>
{0}",,,,,,,,,,,
7c24d6ca-f224-4753-9481-8365fb1998a7,1891153082,MR,"""""",,,EV_PRO_MR_005_01_01,←がON,EV_PRO_MR_005_01_98,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr5_01_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
763926b8-3ec8-4c91-ac38-39a690095373,906205587,MR,"""""",,,EV_PRO_MR_005_01_02,←がON,EV_PRO_MR_005_02_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr5_01_02,"<FONT 13>Ｍ</FONT>★５のセレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","<FONT 13>M</FONT>5★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés <FONT 13>M</FONT>5★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave <FONT 13>M</FONT>5★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der <FONT 13>M</FONT>5★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave <FONT 13>M</FONT>5★
Misiones restantes: <COL YEL>{0}</COL>","<FONT 13>M</FONT> Выполн. ключ. заданий 5★:
осталось <COL YEL>{0}</COL> ","Ukończone <FONT 13>M</FONT>5★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL>",,,"Conclusão de Missão-chave <FONT 13>M</FONT>5★:
<COL YEL>{0} missão(ões)</COL> restando","<FONT 13>Ｍ</FONT>★5 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成<FONT 13>Ｍ</FONT>★5精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成<FONT 13>大师</FONT>★5精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <FONT 13>M</FONT>‏5★:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
e688da91-e701-43d0-9f12-239cc0daa2c5,3825964315,MR,"""""",,,EV_PRO_MR_005_01_99,←がON,EV_PRO_MR_005_02_01,←がOFF,"""""","""""","""""","""""","""""","""""",ガレアス_モデル,赤フキダシ,,,prg_disp_mr5_01_03,<COL YEL>提督ガレアス</COL>と話す,Talk to <COL YEL>Admiral Galleus</COL>,Parler à <COL YEL>Amiral Galleus</COL>,Parla con <COL YEL>Ammiraglio Galleus</COL>,Sprich mit <COL YEL>Galleus</COL>.,Habla con <COL YEL>Almirante Galleus</COL>,"Поговорить с <COL YEL>Адмиралом 
Галлеусом</COL>","Porozmawiaj z <COL YEL>Admirałem
Galleusem</COL>",,,Fale com <COL YEL>Almirante Galleus</COL>,<COL YEL>제독 갈레아스</COL>와 대화,與<COL YEL>加雷亞斯提督</COL>交談,与<COL YEL>提督加雷亚斯</COL>对话,,,,,,,,تحدث إلى <COL YEL>الأدميرال جاليوس</COL>,,,,,,,,,,,
e01431a6-3cf9-4d1c-8dcb-6b7875d89482,1000687933,MR,"""""",,,EV_PRO_MR_005_02_01,←がON,EV_PRO_MR_005_02_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr5_02_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
e5c18fea-24d8-47c4-8196-6d8d8b593d03,2850717084,MR,"""""",,,EV_PRO_MR_005_02_02,←がON,EV_PRO_MR_005_03_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315590,,prg_disp_mr5_02_02,"<COL YEL><FONT 13>Ｍ</FONT>★５緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>5★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>5★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>5★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>5★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>5★:</COL>
{0}","<COL YEL><FONT 13>M</FONT> Срочное задание 5★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>5★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>5★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★5 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★5的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★5紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة عاجلة <FONT 13>M</FONT>‏5★</COL>
{0}",,,,,,,,,,,
2af9096a-8ef5-480c-a30a-5fb17eda934f,1686775036,MR,"""""",,,EV_PRO_MR_005_03_01,←がON,EV_PRO_MR_005_03_98,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr5_03_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
be9b5dc9-7fed-4343-8294-4a6ae9d51c84,1456951730,MR,"""""",,,EV_PRO_MR_005_03_02,←がON,EV_PRO_MR_005_04_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr5_03_02,"<FONT 13>Ｍ</FONT>★５のセレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","<FONT 13>M</FONT>5★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés <FONT 13>M</FONT>5★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave <FONT 13>M</FONT>5★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der <FONT 13>M</FONT>5★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave <FONT 13>M</FONT>5★
Misiones restantes: <COL YEL>{0}</COL>","<FONT 13>M</FONT> Выполн. ключ. заданий 5★:
осталось <COL YEL>{0}</COL> ","Ukończone <FONT 13>M</FONT>5★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL>",,,"<FONT 13>M</FONT>Conclusão de Missão-chave 5★:
<COL YEL>{0} missão(ões)</COL> restando","<FONT 13>Ｍ</FONT>★5 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成<FONT 13>Ｍ</FONT>★5精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成<FONT 13>大师</FONT>★5精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <FONT 13>M</FONT>‏5★:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
9a1745cf-5bb3-48e0-89ac-acc52d50c40c,3342967089,MR,"""""",,,EV_PRO_MR_005_03_99,←がON,EV_PRO_MR_005_04_01,←がOFF,"""""","""""","""""","""""","""""","""""",ガレアス_モデル,赤フキダシ,,,prg_disp_mr5_03_03,<COL YEL>提督ガレアス</COL>と話す,Talk to <COL YEL>Admiral Galleus</COL>,Parler à <COL YEL>Amiral Galleus</COL>,Parla con <COL YEL>Ammiraglio Galleus</COL>,Sprich mit <COL YEL>Galleus</COL>.,Habla con <COL YEL>Almirante Galleus</COL>,"Поговорить с <COL YEL>Адмиралом 
Галлеусом</COL>","Porozmawiaj z <COL YEL>Admirałem
Galleusem</COL>",,,Fale com <COL YEL>Almirante Galleus</COL>,<COL YEL>제독 갈레아스</COL>와 대화,與<COL YEL>加雷亞斯提督</COL>交談,与<COL YEL>提督加雷亚斯</COL>对话,,,,,,,,تحدث إلى <COL YEL>الأدميرال جاليوس</COL>,,,,,,,,,,,
3bacce97-0c07-4c67-b8b0-c4e290079d44,196137218,MR,"""""",,,EV_PRO_MR_005_04_01,←がON,EV_PRO_MR_005_04_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr5_04_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
7db5ff9f-b8d5-4000-baa3-8094e03b9bef,49860838,MR,"""""",,,EV_PRO_MR_005_04_02,←がON,EV_PRO_MR_005_99_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315591,,prg_disp_mr5_04_02,"<COL YEL><FONT 13>Ｍ</FONT>★５緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>5★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>5★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>5★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>5★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>5★:</COL>
{0}","<COL YEL><FONT 13>M</FONT> Срочное задание 5★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>5★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>5★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★5 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★5的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★5紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة عاجلة <FONT 13>M</FONT>‏5★</COL>
{0}",,,,,,,,,,,
e335a69a-aa9a-4d97-adfb-d2a6d1956586,1013953359,MR,"""""",,,EV_PRO_MR_005_99_01,←がON,EV_PRO_MR_005_99_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr5_99_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
db4b83df-7a2f-4977-aa45-0c6cb9d76bb1,135279554,MR,"""""",,,EV_PRO_MR_005_99_02,←がON,EV_PRO_MR_006_01_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN405600,,prg_disp_mr5_99_02,"<COL YEL><FONT 13>Ｍ</FONT>★５⇒６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>5→6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>5→6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>5→6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>5→6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>5→6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT> Сроч. задание 5⇒6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>5⇒6★ zadanie:</COL>
{0}",,,"<COL YEL><FONT 13>M</FONT> Missão Urgente 5★→6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★5⇒6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★5⇒6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★5⇒6紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة عاجلة <FONT 13>M</FONT>‏5⇐6★</COL>
{0}",,,,,,,,,,,
